"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"1834","10.525819","10.9.14.244","206.247.43.169","UDP","193","63406  >  8801 Len=151","",""
"1835","10.535204","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"1836","10.535204","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"1837","10.535204","206.247.43.169","10.9.14.244","UDP","579","8801  >  63404 Len=537","",""
"1838","10.543478","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=2463 Ack=2971 Win=16 Len=0","","0x010"
"1839","10.544910","10.9.14.244","206.247.43.169","UDP","166","63406  >  8801 Len=124","",""
"1840","10.556528","206.247.43.169","10.9.14.244","UDP","193","8801  >  63404 Len=151","",""
"1841","10.556528","134.224.240.228","10.9.14.244","TCP","56","443  >  63046 [ACK] Seq=1 Ack=31 Win=9 Len=0","","0x010"
"1842","10.560041","10.9.14.244","206.247.43.169","UDP","147","63406  >  8801 Len=105","",""
"1843","10.576149","206.247.43.169","10.9.14.244","UDP","1294","8801  >  63404 Len=1252","",""
"1844","10.576149","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"1845","10.586536","10.9.14.244","206.247.43.169","UDP","148","63406  >  8801 Len=106","",""
"1846","10.605264","10.9.14.244","206.247.43.169","UDP","172","63406  >  8801 Len=130","",""
"1847","10.607177","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"1848","10.607177","206.247.43.169","10.9.14.244","UDP","570","8801  >  63404 Len=528","",""
"1849","10.624845","10.9.14.244","206.247.43.169","UDP","212","63406  >  8801 Len=170","",""
"1850","10.640118","10.9.14.244","206.247.43.169","UDP","392","63404  >  8801 Len=350","",""
"1851","10.640155","10.9.14.244","206.247.43.169","UDP","244","63406  >  8801 Len=202","",""
"1852","10.647635","206.247.43.169","10.9.14.244","UDP","877","8801  >  63404 Len=835","",""
"1853","10.647635","206.247.43.169","10.9.14.244","UDP","876","8801  >  63404 Len=834","",""
"1854","10.665293","10.9.14.244","206.247.43.169","UDP","277","63406  >  8801 Len=235","",""
"1855","10.668105","206.247.43.169","10.9.14.244","UDP","507","8801  >  63404 Len=465","",""
"1856","10.668105","206.247.43.169","10.9.14.244","UDP","507","8801  >  63404 Len=465","",""
"1857","10.668105","206.247.43.169","10.9.14.244","UDP","507","8801  >  63404 Len=465","",""
"1858","10.668105","206.247.43.169","10.9.14.244","UDP","506","8801  >  63404 Len=464","",""
"1859","10.668306","10.9.14.244","206.247.43.169","UDP","145","63404  >  8801 Len=103","",""
"1860","10.684385","10.9.14.244","206.247.43.169","UDP","316","63406  >  8801 Len=274","",""
"1861","10.696106","206.247.43.169","10.9.14.244","UDP","768","8801  >  63404 Len=726","",""
"1862","10.704448","10.9.14.244","206.247.43.169","UDP","323","63406  >  8801 Len=281","",""
"1863","10.710465","206.247.43.169","10.9.14.244","UDP","768","8801  >  63404 Len=726","",""
"1864","10.719705","10.9.14.244","206.247.43.169","UDP","316","63406  >  8801 Len=274","",""
"1865","10.731735","206.247.43.169","10.9.14.244","UDP","498","8801  >  63404 Len=456","",""
"1866","10.731735","206.247.43.169","10.9.14.244","UDP","498","8801  >  63404 Len=456","",""
"1867","10.731735","206.247.43.169","10.9.14.244","UDP","497","8801  >  63404 Len=455","",""
"1868","10.731735","206.247.43.169","10.9.14.244","UDP","497","8801  >  63404 Len=455","",""
"1869","10.745698","10.9.14.244","206.247.43.169","UDP","367","63404  >  8801 Len=325","",""
"1870","10.745732","10.9.14.244","206.247.43.169","UDP","314","63406  >  8801 Len=272","",""
"1871","10.751040","206.247.43.169","10.9.14.244","UDP","839","8801  >  63404 Len=797","",""
"1872","10.764513","10.9.14.244","206.247.43.169","UDP","314","63406  >  8801 Len=272","",""
"1873","10.771316","206.247.43.169","10.9.14.244","UDP","839","8801  >  63404 Len=797","",""
"1874","10.785665","10.9.14.244","206.247.43.169","UDP","297","63406  >  8801 Len=255","",""
"1875","10.800210","10.9.14.244","206.247.43.169","UDP","278","63406  >  8801 Len=236","",""
"1876","10.824549","206.247.43.169","10.9.14.244","UDP","572","8801  >  63404 Len=530","",""
"1877","10.824549","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"1878","10.824549","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"1879","10.824549","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"1880","10.826355","10.9.14.244","206.247.43.169","UDP","384","63404  >  8801 Len=342","",""
"1881","10.826469","10.9.14.244","206.247.43.169","UDP","266","63406  >  8801 Len=224","",""
"1882","10.834610","206.247.43.169","10.9.14.244","UDP","953","8801  >  63404 Len=911","",""
"1883","10.834610","170.114.52.4","10.9.14.244","TCP","56","443  >  63122 [ACK] Seq=1 Ack=1 Win=10 Len=0","","0x010"
"1884","10.834681","10.9.14.244","170.114.52.4","TCP","54","[TCP ACKed unseen segment] 63122  >  443 [ACK] Seq=1 Ack=2 Win=255 Len=0","","0x010"
"1885","10.844900","10.9.14.244","206.247.43.169","UDP","242","63406  >  8801 Len=200","",""
"1886","10.853159","206.247.43.169","10.9.14.244","UDP","959","8801  >  63404 Len=917","",""
"1887","10.857303","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1888","10.863801","10.9.14.244","206.247.43.169","UDP","240","63406  >  8801 Len=198","",""
"1889","10.873661","206.247.43.169","10.9.14.244","UDP","594","8801  >  63404 Len=552","",""
"1890","10.873661","206.247.43.169","10.9.14.244","UDP","594","8801  >  63404 Len=552","",""
"1891","10.873661","206.247.43.169","10.9.14.244","UDP","594","8801  >  63404 Len=552","",""
"1892","10.873661","206.247.43.169","10.9.14.244","UDP","593","8801  >  63404 Len=551","",""
"1893","10.880522","10.9.14.244","206.247.43.169","UDP","242","63406  >  8801 Len=200","",""
"1894","10.905243","206.247.43.169","10.9.14.244","UDP","859","8801  >  63404 Len=817","",""
"1895","10.905243","206.247.43.169","10.9.14.244","UDP","858","8801  >  63404 Len=816","",""
"1896","10.905777","10.9.14.244","206.247.43.169","UDP","256","63406  >  8801 Len=214","",""
"1897","10.924426","10.9.14.244","206.247.43.169","UDP","286","63406  >  8801 Len=244","",""
"1898","10.937299","206.247.43.169","10.9.14.244","UDP","494","8801  >  63404 Len=452","",""
"1899","10.937299","206.247.43.169","10.9.14.244","UDP","494","8801  >  63404 Len=452","",""
"1900","10.937299","206.247.43.169","10.9.14.244","UDP","493","8801  >  63404 Len=451","",""
"1901","10.937299","206.247.43.169","10.9.14.244","UDP","493","8801  >  63404 Len=451","",""
"1902","10.944228","10.9.14.244","206.247.43.169","UDP","291","63406  >  8801 Len=249","",""
"1903","10.944263","10.9.14.244","206.247.43.169","UDP","350","63404  >  8801 Len=308","",""
"1904","10.947333","206.247.43.169","10.9.14.244","UDP","809","8801  >  63404 Len=767","",""
"1905","10.957558","206.247.43.169","10.9.14.244","UDP","809","8801  >  63404 Len=767","",""
"1906","10.959691","10.9.14.244","206.247.43.169","UDP","294","63406  >  8801 Len=252","",""
"1907","10.966461","206.247.43.169","10.9.14.244","UDP","526","8801  >  63404 Len=484","",""
"1908","10.984575","10.9.14.244","206.247.43.169","UDP","290","63406  >  8801 Len=248","",""
"1909","11.000077","206.247.43.169","10.9.14.244","UDP","526","8801  >  63404 Len=484","",""
"1910","11.000077","206.247.43.169","10.9.14.244","UDP","526","8801  >  63404 Len=484","",""
"1911","11.000077","206.247.43.169","10.9.14.244","UDP","526","8801  >  63404 Len=484","",""
"1912","11.000303","10.9.14.244","206.247.43.169","UDP","146","63404  >  8801 Len=104","",""
"1913","11.004598","10.9.14.244","206.247.43.169","UDP","294","63406  >  8801 Len=252","",""
"1914","11.024774","10.9.14.244","206.247.43.169","UDP","307","63406  >  8801 Len=265","",""
"1915","11.027561","206.247.43.169","10.9.14.244","UDP","897","8801  >  63404 Len=855","",""
"1916","11.027561","206.247.43.169","10.9.14.244","UDP","897","8801  >  63404 Len=855","",""
"1917","11.031573","10.9.14.244","206.247.43.169","UDP","330","63404  >  8801 Len=288","",""
"1918","11.039767","10.9.14.244","206.247.43.169","UDP","317","63406  >  8801 Len=275","",""
"1919","11.047007","206.247.43.169","10.9.14.244","UDP","571","8801  >  63404 Len=529","",""
"1920","11.064941","10.9.14.244","206.247.43.169","UDP","332","63406  >  8801 Len=290","",""
"1921","11.085097","10.9.14.244","206.247.43.169","UDP","337","63406  >  8801 Len=295","",""
"1922","11.087505","206.247.43.169","10.9.14.244","UDP","570","8801  >  63404 Len=528","",""
"1923","11.087505","206.247.43.169","10.9.14.244","UDP","570","8801  >  63404 Len=528","",""
"1924","11.087505","206.247.43.169","10.9.14.244","UDP","570","8801  >  63404 Len=528","",""
"1925","11.105369","10.9.14.244","206.247.43.169","UDP","334","63406  >  8801 Len=292","",""
"1926","11.120114","10.9.14.244","206.247.43.169","UDP","323","63406  >  8801 Len=281","",""
"1927","11.128265","206.247.43.169","10.9.14.244","UDP","1075","8801  >  63404 Len=1033","",""
"1928","11.128265","206.247.43.169","10.9.14.244","UDP","1075","8801  >  63404 Len=1033","",""
"1929","11.145175","10.9.14.244","206.247.43.169","UDP","372","63404  >  8801 Len=330","",""
"1930","11.145473","10.9.14.244","206.247.43.169","UDP","325","63406  >  8801 Len=283","",""
"1931","11.148613","206.247.43.169","10.9.14.244","UDP","520","8801  >  63404 Len=478","",""
"1932","11.148613","206.247.43.169","10.9.14.244","UDP","512","8801  >  63404 Len=470","",""
"1933","11.148613","206.247.43.169","10.9.14.244","UDP","512","8801  >  63404 Len=470","",""
"1934","11.148613","206.247.43.169","10.9.14.244","UDP","512","8801  >  63404 Len=470","",""
"1935","11.148613","206.247.43.169","10.9.14.244","UDP","512","8801  >  63404 Len=470","",""
"1936","11.148613","206.247.43.169","10.9.14.244","UDP","1047","8801  >  63404 Len=1005","",""
"1937","11.158526","206.247.43.169","10.9.14.244","UDP","186","8801  >  63404 Len=144","",""
"1938","11.164606","10.9.14.244","206.247.43.169","UDP","312","63406  >  8801 Len=270","",""
"1939","11.169705","206.247.43.169","10.9.14.244","UDP","1047","8801  >  63404 Len=1005","",""
"1940","11.185388","10.9.14.244","206.247.43.169","UDP","321","63406  >  8801 Len=279","",""
"1941","11.190337","206.247.43.169","10.9.14.244","UDP","543","8801  >  63404 Len=501","",""
"1942","11.200252","10.9.14.244","206.247.43.169","UDP","311","63406  >  8801 Len=269","",""
"1943","11.210172","206.247.43.169","10.9.14.244","UDP","543","8801  >  63404 Len=501","",""
"1944","11.210172","206.247.43.169","10.9.14.244","UDP","543","8801  >  63404 Len=501","",""
"1945","11.210172","206.247.43.169","10.9.14.244","UDP","542","8801  >  63404 Len=500","",""
"1946","11.210172","206.247.43.169","10.9.14.244","UDP","542","8801  >  63404 Len=500","",""
"1947","11.224350","10.9.14.244","206.247.43.169","UDP","335","63406  >  8801 Len=293","",""
"1948","11.240758","206.247.43.169","10.9.14.244","UDP","961","8801  >  63404 Len=919","",""
"1949","11.240758","206.247.43.169","10.9.14.244","UDP","961","8801  >  63404 Len=919","",""
"1950","11.241115","10.9.14.244","206.247.43.169","UDP","341","63404  >  8801 Len=299","",""
"1951","11.243898","10.9.14.244","206.247.43.169","UDP","332","63406  >  8801 Len=290","",""
"1952","11.250694","206.247.43.169","10.9.14.244","UDP","584","8801  >  63404 Len=542","",""
"1953","11.264373","10.9.14.244","206.247.43.169","UDP","339","63406  >  8801 Len=297","",""
"1954","11.280002","10.9.14.244","206.247.43.169","UDP","324","63406  >  8801 Len=282","",""
"1955","11.281104","206.247.43.169","10.9.14.244","UDP","584","8801  >  63404 Len=542","",""
"1956","11.281104","206.247.43.169","10.9.14.244","UDP","584","8801  >  63404 Len=542","",""
"1957","11.281104","206.247.43.169","10.9.14.244","UDP","584","8801  >  63404 Len=542","",""
"1958","11.302355","206.247.43.169","10.9.14.244","UDP","919","8801  >  63404 Len=877","",""
"1959","11.302355","206.247.43.169","10.9.14.244","UDP","919","8801  >  63404 Len=877","",""
"1960","11.302355","10.9.13.32","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 ","",""
"1961","11.302750","10.9.14.244","206.247.43.169","UDP","146","63404  >  8801 Len=104","",""
"1962","11.305970","10.9.14.244","206.247.43.169","UDP","318","63406  >  8801 Len=276","",""
"1963","11.312339","206.247.43.169","10.9.14.244","UDP","521","8801  >  63404 Len=479","",""
"1964","11.324767","10.9.14.244","206.247.43.169","UDP","298","63406  >  8801 Len=256","",""
"1965","11.343932","206.247.43.169","10.9.14.244","UDP","521","8801  >  63404 Len=479","",""
"1966","11.343932","206.247.43.169","10.9.14.244","UDP","521","8801  >  63404 Len=479","",""
"1967","11.343932","206.247.43.169","10.9.14.244","UDP","521","8801  >  63404 Len=479","",""
"1968","11.343932","206.247.43.169","10.9.14.244","UDP","520","8801  >  63404 Len=478","",""
"1969","11.344938","10.9.14.244","206.247.43.169","UDP","267","63406  >  8801 Len=225","",""
"1970","11.344976","10.9.14.244","206.247.43.169","UDP","405","63404  >  8801 Len=363","",""
"1971","11.359758","10.9.14.244","206.247.43.169","UDP","252","63406  >  8801 Len=210","",""
"1972","11.374957","206.247.43.169","10.9.14.244","UDP","926","8801  >  63404 Len=884","",""
"1973","11.374957","206.247.43.169","10.9.14.244","UDP","925","8801  >  63404 Len=883","",""
"1974","11.374957","206.247.43.169","10.9.14.244","UDP","522","8801  >  63404 Len=480","",""
"1975","11.374957","206.247.43.169","10.9.14.244","TLSv1.2","120","Application Data","","0x018"
"1976","11.384060","206.247.43.169","10.9.14.244","UDP","522","8801  >  63404 Len=480","",""
"1977","11.384060","206.247.43.169","10.9.14.244","UDP","522","8801  >  63404 Len=480","",""
"1978","11.384060","206.247.43.169","10.9.14.244","UDP","522","8801  >  63404 Len=480","",""
"1979","11.384321","10.9.14.244","206.247.43.169","TLSv1.2","104","Application Data","","0x018"
"1980","11.387140","10.9.14.244","206.247.43.169","UDP","241","63406  >  8801 Len=199","",""
"1981","11.394533","206.247.43.169","10.9.14.244","UDP","763","8801  >  63404 Len=721","",""
"1982","11.406162","10.9.14.244","206.247.43.169","UDP","232","63406  >  8801 Len=190","",""
"1983","11.415544","206.247.43.169","10.9.14.244","UDP","763","8801  >  63404 Len=721","",""
"1984","11.415762","10.9.14.244","206.247.43.169","TLSv1.2","92","Application Data","","0x018"
"1985","11.424546","10.9.14.244","206.247.43.169","UDP","212","63406  >  8801 Len=170","",""
"1986","11.440580","10.9.14.244","206.247.43.169","UDP","425","63404  >  8801 Len=383","",""
"1987","11.440617","10.9.14.244","206.247.43.169","UDP","196","63406  >  8801 Len=154","",""
"1988","11.466096","10.9.14.244","206.247.43.169","UDP","196","63406  >  8801 Len=154","",""
"1989","11.466648","206.247.43.169","10.9.14.244","UDP","193","8801  >  63404 Len=151","",""
"1990","11.485315","10.9.14.244","206.247.43.169","UDP","188","63406  >  8801 Len=146","",""
"1991","11.489368","206.247.43.169","10.9.14.244","UDP","606","8801  >  63404 Len=564","",""
"1992","11.489368","206.247.43.169","10.9.14.244","UDP","606","8801  >  63404 Len=564","",""
"1993","11.489368","206.247.43.169","10.9.14.244","UDP","605","8801  >  63404 Len=563","",""
"1994","11.506662","10.9.14.244","206.247.43.169","UDP","188","63406  >  8801 Len=146","",""
"1995","11.514816","206.247.43.169","10.9.14.244","UDP","1095","8801  >  63404 Len=1053","",""
"1996","11.514816","206.247.43.169","10.9.14.244","TLSv1.2","141","Application Data","","0x018"
"1997","11.520113","10.9.14.244","206.247.43.169","TLSv1.2","97","Application Data","","0x018"
"1998","11.520162","10.9.14.244","206.247.43.169","UDP","183","63406  >  8801 Len=141","",""
"1999","11.529639","206.247.43.169","10.9.14.244","UDP","540","8801  >  63404 Len=498","",""
"2000","11.535531","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=2616 Ack=3021 Win=16 Len=0","","0x010"
"2001","11.538555","206.247.43.169","10.9.14.244","UDP","540","8801  >  63404 Len=498","",""
"2002","11.538555","206.247.43.169","10.9.14.244","UDP","539","8801  >  63404 Len=497","",""
"2003","11.538824","10.9.14.244","206.247.43.169","UDP","377","63404  >  8801 Len=335","",""
"2004","11.545384","10.9.14.244","206.247.43.169","UDP","113","63406  >  8801 Len=71","",""
"2005","11.545413","10.9.14.244","206.247.43.169","UDP","163","63406  >  8801 Len=121","",""
"2006","11.565509","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"2007","11.566231","206.247.43.169","10.9.14.244","TCP","56","443  >  63136 [ACK] Seq=2616 Ack=3059 Win=16 Len=0","","0x010"
"2008","11.566231","206.247.43.169","10.9.14.244","TLSv1.2","92","Application Data","","0x018"
"2009","11.568891","206.247.43.169","10.9.14.244","TLSv1.2","103","Application Data","","0x018"
"2010","11.568924","10.9.14.244","206.247.43.169","TCP","54","63136  >  443 [ACK] Seq=3102 Ack=2703 Win=252 Len=0","","0x010"
"2011","11.569011","10.9.14.244","206.247.43.169","TLSv1.2","121","Application Data","","0x018"
"2012","11.581266","206.247.43.169","10.9.14.244","UDP","896","8801  >  63404 Len=854","",""
"2013","11.581266","206.247.43.169","10.9.14.244","UDP","584","8801  >  63404 Len=542","",""
"2014","11.585130","10.9.14.244","206.247.43.169","UDP","141","63406  >  8801 Len=99","",""
"2015","11.600464","206.247.43.169","10.9.14.244","UDP","583","8801  >  63404 Len=541","",""
"2016","11.600464","206.247.43.169","10.9.14.244","UDP","583","8801  >  63404 Len=541","",""
